"","Year_Birth","Education","Kidhome","Teenhome","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response"
"1538",1977,"2n Cycle",0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0
"1539",1956,"Graduation",0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1
"1540",1943,"Master",0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0
"1541",1959,"Graduation",1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0
"1542",1977,"Master",1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0
"1543",1969,"PhD",0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0
"1544",1970,"Graduation",0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0
"1545",1974,"PhD",1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0
"1546",1947,"PhD",0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0
"1547",1982,"Master",1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0
"1548",1951,"Graduation",0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0
"1549",1975,"2n Cycle",1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0
"1550",1956,"PhD",0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1
"1551",1973,"Graduation",1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0
"1552",1984,"PhD",0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1
"1553",1950,"Graduation",0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0
"1554",1984,"Graduation",0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0
"1555",1976,"Master",1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0
"1556",1951,"Graduation",0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0
"1557",1982,"Graduation",0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1
"1558",1974,"Master",0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0
"1559",1954,"Graduation",0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0
"1560",1940,"PhD",0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0
"1561",1976,"Graduation",0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0
"1562",1976,"PhD",0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1
"1563",1964,"PhD",0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0
"1564",1950,"PhD",0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0
"1565",1976,"Graduation",1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0
"1566",1956,"Graduation",0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0
"1567",1965,"Master",0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0
"1568",1962,"PhD",0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1
"1569",1978,"Graduation",1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0
"1570",1952,"Graduation",1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1
"1571",1966,"Graduation",0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0
"1572",1947,"Graduation",0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0
"1573",1972,"Graduation",0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0
"1574",1963,"Graduation",0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0
"1575",1949,"Graduation",0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1
"1576",1978,"Master",0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0
"1577",1966,"Graduation",0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0
"1578",1983,"Graduation",1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0
"1579",1971,"Graduation",1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1
"1580",1975,"Graduation",0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0
"1581",1971,"2n Cycle",1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0
"1582",1963,"2n Cycle",0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0
"1583",1968,"PhD",1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0
"1584",1979,"Graduation",1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1
"1585",1984,"Master",1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1
"1586",1984,"Graduation",1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0
"1587",1974,"PhD",1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1
"1588",1951,"Graduation",0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0
"1589",1962,"Master",0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0
"1590",1975,"Graduation",1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0
"1591",1978,"Graduation",1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0
"1592",1991,"Graduation",0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0
"1593",1956,"Graduation",0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0
"1594",1963,"PhD",0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1
"1595",1971,"Master",0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0
"1596",1947,"Master",0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1
"1597",1958,"Graduation",0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0
"1598",1960,"Graduation",1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0
"1599",1980,"2n Cycle",0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1
"1600",1975,"Graduation",0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1
"1601",1975,"PhD",0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0
"1602",1973,"PhD",1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0
"1603",1980,"2n Cycle",0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0
"1604",1970,"Graduation",1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0
"1605",1970,"Graduation",1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1
"1606",1972,"Master",1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0
"1607",1977,"Graduation",0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0
"1608",1970,"Graduation",0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0
"1609",1964,"Graduation",0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0
"1610",1959,"PhD",0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0
"1611",1966,"PhD",0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0
"1612",1977,"Graduation",0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1
"1613",1981,"Basic",0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0
"1614",1958,"Graduation",0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1
"1615",1983,"Graduation",0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1
"1616",1951,"Graduation",1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0
"1617",1972,"Graduation",1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0
"1618",1978,"Graduation",1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0
"1619",1982,"Master",1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0
"1620",1952,"Master",0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0
"1621",1965,"PhD",0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0
"1622",1979,"Master",1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0
"1623",1953,"Graduation",0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0
"1624",1949,"Master",0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1
"1625",1985,"2n Cycle",1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0
"1626",1955,"Graduation",0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0
"1627",1976,"Graduation",1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0
"1628",1975,"Graduation",0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0
"1629",1984,"Graduation",1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0
"1630",1950,"Graduation",0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0
"1631",1982,"Graduation",0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0
"1632",1991,"Graduation",0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0
"1633",1970,"Graduation",1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0
"1634",1981,"Graduation",1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0
"1635",1979,"Master",1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0
"1636",1971,"Graduation",1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0
"1637",1959,"Graduation",0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0
"1638",1973,"Graduation",0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0
"1639",1970,"Graduation",1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1
"1640",1947,"2n Cycle",0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0
"1641",1951,"Graduation",1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0
"1642",1975,"Graduation",1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0
"1643",1959,"Graduation",0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0
"1644",1953,"Graduation",1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0
"1645",1965,"Graduation",0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0
"1646",1973,"Graduation",1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0
"1647",1976,"PhD",0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0
"1648",1950,"Graduation",0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0
"1650",1969,"Graduation",1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0
"1651",1982,"PhD",0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0
"1652",1978,"Graduation",1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0
"1653",1951,"Graduation",0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0
"1654",1948,"Graduation",0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0
"1655",1952,"PhD",0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0
"1656",1949,"Graduation",0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0
"1657",1956,"Graduation",0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0
"1658",1969,"Graduation",1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0
"1659",1987,"PhD",0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1
"1660",1983,"Graduation",0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0
"1661",1970,"Graduation",1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1
"1662",1977,"Master",1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0
"1665",1973,"Graduation",1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0
"1667",1960,"Graduation",0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0
"1668",1988,"Graduation",0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0
"1670",1969,"Graduation",0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0
"1671",1992,"2n Cycle",0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0
"1672",1980,"Graduation",1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0
"1673",1971,"Master",0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0
"1674",1974,"Master",1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1
"1675",1969,"Basic",0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0
"1676",1976,"Graduation",0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0
"1677",1993,"Graduation",0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1
"1678",1949,"Master",0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1
"1679",1950,"PhD",1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0
"1680",1956,"Graduation",1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0
"1681",1976,"Master",1,0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1
"1682",1975,"Graduation",0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0
"1683",1984,"2n Cycle",1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1
"1684",1974,"PhD",0,1,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0
"1685",1972,"Basic",0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0
"1686",1986,"Basic",1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0
"1687",1970,"Graduation",0,1,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1
"1688",1949,"Master",0,1,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0
"1689",1961,"Graduation",0,0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1
"1690",1955,"Graduation",1,1,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0
"1691",1981,"PhD",0,0,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0
"1692",1953,"Graduation",1,1,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0
"1693",1954,"Master",0,1,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0
"1694",1969,"Master",0,1,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0
"1695",1981,"2n Cycle",1,0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0
"1696",1952,"PhD",0,1,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0
"1697",1971,"Graduation",1,0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0
"1698",1976,"Master",1,0,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0
"1699",1976,"2n Cycle",1,1,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0
"1700",1980,"Graduation",0,1,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0
"1701",1956,"2n Cycle",0,1,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0
"1702",1957,"Graduation",1,1,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0
"1703",1972,"Graduation",0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0
"1704",1986,"PhD",0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1
"1705",1965,"PhD",0,0,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1
"1706",1974,"Graduation",2,1,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0
"1707",1976,"Graduation",1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0
"1708",1976,"Master",0,0,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1
"1709",1949,"PhD",0,0,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1710",1980,"Basic",1,0,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0
"1711",1957,"Master",0,0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0
"1712",1965,"Graduation",0,1,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0
"1713",1969,"Graduation",1,1,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0
"1714",1954,"Master",0,1,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0
"1715",1966,"Master",1,1,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1
"1716",1974,"Graduation",1,0,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0
"1717",1971,"Graduation",1,1,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0
"1718",1968,"Graduation",1,1,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0
"1719",1957,"Graduation",0,0,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1
"1720",1971,"PhD",1,0,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0
"1721",1960,"Master",1,2,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0
"1722",1973,"PhD",1,1,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0
"1723",1962,"PhD",0,1,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0
"1724",1958,"Master",1,1,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0
"1725",1972,"Graduation",0,0,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0
"1726",1976,"Graduation",1,0,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0
"1727",1969,"Graduation",1,1,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0
"1728",1976,"Master",1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0
"1729",1983,"2n Cycle",1,0,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0
"1730",1975,"Master",0,1,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0
"1731",1955,"PhD",0,1,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0
"1732",1965,"Graduation",0,1,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0
"1733",1964,"PhD",0,1,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,1
"1734",1980,"Graduation",1,0,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0
"1735",1957,"Graduation",0,1,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0
"1736",1974,"PhD",1,0,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,0
"1737",1954,"Graduation",0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0
"1738",1990,"Master",0,0,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,1
"1739",1984,"Graduation",0,0,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0
"1740",1965,"Graduation",0,1,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,0
"1741",1970,"2n Cycle",0,0,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,0,1
"1742",1975,"Graduation",0,1,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,0
"1743",1975,"PhD",0,0,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,1
"1744",1967,"Master",0,0,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,0
"1745",1955,"Graduation",0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0
"1746",1974,"Graduation",1,0,49,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,0
"1747",1972,"PhD",0,1,69,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0,0
"1748",1964,"Graduation",0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0
"1749",1960,"Graduation",0,1,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0
"1750",1972,"Master",0,1,21,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,0,0
"1751",1956,"PhD",0,0,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0
"1752",1957,"Master",0,0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0
"1753",1972,"Basic",1,0,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0
"1754",1983,"Master",0,0,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,0,1
"1755",1971,"Graduation",1,1,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0
"1756",1947,"Graduation",0,0,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,0
"1757",1957,"2n Cycle",0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,1
"1758",1957,"Graduation",0,1,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,0,1
"1759",1974,"Graduation",0,0,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,0
"1760",1973,"Graduation",0,1,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0
"1761",1954,"Graduation",1,1,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,0,1
"1762",1975,"Graduation",1,1,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0
"1763",1990,"Basic",1,0,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,0
"1764",1969,"Graduation",0,1,0,266,21,300,65,8,44,4,8,8,6,6,0,0,0,0,0,0,0
"1765",1973,"PhD",0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,1
"1766",1968,"Graduation",1,1,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0
"1767",1954,"Graduation",1,1,76,41,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,0,0
"1768",1963,"Graduation",1,1,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0
"1769",1955,"2n Cycle",0,1,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0
"1770",1981,"Graduation",0,0,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,0
"1771",1976,"Graduation",0,1,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0
"1772",1954,"Graduation",1,1,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,0
"1773",1983,"Graduation",1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0
"1774",1948,"PhD",0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0
"1775",1978,"Graduation",1,0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
"1776",1985,"Master",1,0,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,0
"1777",1979,"2n Cycle",1,0,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0
"1778",1963,"Master",1,2,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0
"1779",1968,"Graduation",1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0
"1780",1979,"Graduation",1,1,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0
"1781",1962,"Graduation",0,1,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,0
"1783",1972,"Graduation",2,0,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0
"1784",1984,"Graduation",1,0,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,0
"1785",1970,"Master",0,0,71,853,10,143,13,10,20,2,9,4,12,8,0,0,0,0,0,0,0
"1786",1986,"Graduation",0,0,50,5,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0,0
"1787",1974,"Graduation",1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0
"1788",1967,"Graduation",0,1,46,709,43,182,42,118,247,2,9,3,4,5,0,0,0,0,0,0,0
"1789",1946,"PhD",2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0
"1790",1981,"Graduation",0,0,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,0
"1791",1956,"Master",0,1,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0
"1792",1954,"PhD",1,1,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0,1
